conversation_id,customer_tweet_id,customer_message,customer_message_clean,match_category,stage1_proposed_intent,training_label,label_source,llm_reasoning,created_at
21403,21397,"@AmazonHelp 😂😂😂 Wie gesagt euch ein schönen restlichen Feiertag, auch wenn ich Supportet (nennt man das so?) 😂","😂😂😂 Wie gesagt euch ein schönen restlichen Feiertag, auch wenn ich Supportet (nennt man das so?) 😂",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 08:38:10 +0000 2017
22487,22487,"@AmazonHelp heißt das, das  ich umsonst zu Hause geblieben bin und ich hätte zur Arbeit gehen können da es wohl heute nicht mehr kommt? https://t.co/gSCaua0Qrd","heißt das, das ich umsonst zu Hause geblieben bin und ich hätte zur Arbeit gehen können da es wohl heute nicht mehr kommt?",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 08:38:35 +0000 2017
23208,23208,@AmazonHelp can you explain why a package I was due to receive yesterday was marked as refused at my address - when no one refused it? Poor.,can you explain why a package I was due to receive yesterday was marked as refused at my address - when no one refused it? Poor.,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 08:39:58 +0000 2017
22548,22550,@115850 @AmazonHelp Order has not been picked up niether any update from Amazon or courier partner...,Order has not been picked up niether any update from Amazon or courier partner...,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 08:40:44 +0000 2017
22505,22502,@AmazonHelp https://t.co/QCt7kMtESE,,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 08:42:56 +0000 2017
24056,24056,Hello @115821 order not delivered OD__credit_card__ not delivered but SMS &amp; email received regarding its delivery.ph 08797297187,Hello order not delivered OD__credit_card__ not delivered but SMS &amp; email received regarding its delivery.ph 08797297187,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 08:47:12 +0000 2017
24562,24562,@115850 @121294 Yesterday my LGQ6 was delivered and I complain for its heating issue but didn't get any appropriate response.,Yesterday my LGQ6 was delivered and I complain for its heating issue but didn't get any appropriate response.,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 08:49:19 +0000 2017
23997,23997,"@115821 @115850 @AmazonHelp I placed ds ordr n status is still ‘on d way’, is not dis ur failure to track ur deliveries on time? Disgustng https://t.co/u7Yco0g6DP","I placed ds ordr n status is still ‘on d way’, is not dis ur failure to track ur deliveries on time? Disgustng",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 08:50:11 +0000 2017
23208,23209,"@AmazonHelp It notes its being sent back to the sender - which, if true, is totally unacceptable - not exactly #prime level service","It notes its being sent back to the sender - which, if true, is totally unacceptable - not exactly #prime level service",single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 08:51:13 +0000 2017
23983,23983,"@115830 pre-ordered CoD WW2 on the 5th july, says today it won’t be delivered until 4th Nov, the day after release? Why is this?","pre-ordered CoD WW2 on the 5th july, says today it won’t be delivered until 4th Nov, the day after release? Why is this?",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 08:51:24 +0000 2017
22538,22537,@AmazonHelp Undeliverable. Which makes no sense because my first package was easily delivered at 2pm but this one wasn't at 6pm?,Undeliverable. Which makes no sense because my first package was easily delivered at 2pm but this one wasn't at 6pm?,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 08:54:11 +0000 2017
23961,23961,@115830 paid my yearly prime fee and my next order I get a delivery attempt sms even though I was waiting at the address. Not impressed!,paid my yearly prime fee and my next order I get a delivery attempt sms even though I was waiting at the address. Not impressed!,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 08:54:45 +0000 2017
23969,23969,@115850 You customer service number doesn't let me reach any rep. How do I talk to someone ?,You customer service number doesn't let me reach any rep. How do I talk to someone ?,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 08:55:44 +0000 2017
24472,24472,@1584 be careful while ordering any item from @115850 and asking for an extended warranty. Activating the warranty is a nightmare,be careful while ordering any item from and asking for an extended warranty. Activating the warranty is a nightmare,single_match,item_quality_issue,item_quality_issue,stage1_rule,High-confidence single rule match,Wed Nov 01 08:56:28 +0000 2017
24572,24570,"@AmazonHelp I did - when you asked already
https://t.co/QCt7kMtESE",I did - when you asked already,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 09:06:17 +0000 2017
25013,25013,"@115850 I gt 2 updated from Amazon
First my product got shiped..
2nd I refused to take product...no cl for delivery",I gt 2 updated from Amazon First my product got shiped.. 2nd I refused to take product...no cl for delivery,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 09:06:45 +0000 2017
22505,22507,@AmazonHelp How would they know why you are directing people to The Works?,How would they know why you are directing people to The Works?,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 09:07:29 +0000 2017
24559,24559,How about a ‘where IS my package?’ button @AmazonHelp? £40 lost. 😡 https://t.co/SS9iH4oZFI,How about a ‘where IS my package?’ button ? £40 lost. 😡,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 09:09:22 +0000 2017
24986,24976,@AmazonHelp I am receiving the same mails... Amazon is not at all cooperating..,I am receiving the same mails... Amazon is not at all cooperating..,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 09:12:02 +0000 2017
23961,23960,"@AmazonHelp Simply delivery attempt. Could not deliver today. I imagine it was because it was a business add and after 5, but no attempt was ever made.","Simply delivery attempt. Could not deliver today. I imagine it was because it was a business add and after 5, but no attempt was ever made.",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 09:15:17 +0000 2017
24999,24990,"@AmazonHelp Yes, I just did. Not helping. Provide an email ID I can write to.","Yes, I just did. Not helping. Provide an email ID I can write to.",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 09:17:09 +0000 2017
25008,25008,@115850 your Amazon pay offer is more complected than GST and thats all a bundle of crooks.,your Amazon pay offer is more complected than GST and thats all a bundle of crooks.,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 09:17:15 +0000 2017
24505,24491,"@AmazonHelp Thanks but I have tried that every day since Sunday. ""Still investigating"" - you should send a replacement and investigate afterwards","Thanks but I have tried that every day since Sunday. ""Still investigating"" - you should send a replacement and investigate afterwards",single_match,refund_return,refund_return,stage1_rule,High-confidence single rule match,Wed Nov 01 09:17:55 +0000 2017
24556,24556,@AmazonHelp your courier sucks really!,your courier sucks really!,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 09:18:36 +0000 2017
24479,24479,@AmazonHelp once again can you tell me why my one day delivery items haven’t even been dispatched yet and are supposed to be here today?,once again can you tell me why my one day delivery items haven’t even been dispatched yet and are supposed to be here today?,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 09:19:55 +0000 2017
22505,22510,"@AmazonHelp Except that isn't the case.
1 Why not?
2 Why are you sending people to The Works?
3 Why is that book in Home &amp; KItchen?
4 What do you suggest I say to Bonnier when I call their switchboard as you suggest, to find out what Amazon is up to?
5 What is the point of having Prime?","Except that isn't the case. 1 Why not? 2 Why are you sending people to The Works? 3 Why is that book in Home &amp; KItchen? 4 What do you suggest I say to Bonnier when I call their switchboard as you suggest, to find out what Amazon is up to? 5 What is the point of having Prime?",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 09:20:53 +0000 2017
25004,25004,@AmazonHelp had an email saying payment has been reversed but has been taken AGAIN this morning.,had an email saying payment has been reversed but has been taken AGAIN this morning.,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 09:24:18 +0000 2017
19428,19431,@AmazonHelp Anyway you are redirecting the above link to your customer support..What is the use of it?? Same reply from them...,Anyway you are redirecting the above link to your customer support..What is the use of it?? Same reply from them...,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 09:25:14 +0000 2017
24562,24565,@115850 @121294  https://t.co/iifNtZ3xNJ,,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 09:29:30 +0000 2017
23961,23963,@AmazonHelp No. I’ve signed in and it still says due 31st,No. I’ve signed in and it still says due 31st,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 09:29:55 +0000 2017
24972,24971,@117093 Thanks for the mold amazonfresh https://t.co/0GR6LuOxAp,Thanks for the mold amazonfresh,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 09:32:51 +0000 2017
25004,25003,@AmazonHelp No i’ve already done that and you have taken more money out of my bank! Someone needs to contact me not an auto form,No i’ve already done that and you have taken more money out of my bank! Someone needs to contact me not an auto form,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 09:34:46 +0000 2017
25947,25947,@115850 i love u but the amount of plastic and the size of the box in comparison to the size of the product is gargantuan! @115821 https://t.co/Ha9vi9hA8z,i love u but the amount of plastic and the size of the box in comparison to the size of the product is gargantuan!,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 09:38:18 +0000 2017
25935,25935,"Echt jetzt, @116316 ? https://t.co/oh9izlNE8G","Echt jetzt, ?",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 09:39:08 +0000 2017
25974,25970,@AmazonHelp It just been delivered now!,It just been delivered now!,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 09:39:08 +0000 2017
26979,26967,@AmazonHelp still no response. Great going guys,still no response. Great going guys,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 09:41:03 +0000 2017
25848,25848,"@115850 Its more than two week now, never had such pathetic experience with Amazon.","Its more than two week now, never had such pathetic experience with Amazon.",single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 09:44:56 +0000 2017
24505,24493,@AmazonHelp Please send a link to the phone number. Almost impossible to find on your website. I need to get sorted ASAP as this is a birthday present,Please send a link to the phone number. Almost impossible to find on your website. I need to get sorted ASAP as this is a birthday present,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 09:45:21 +0000 2017
25935,25931,@AmazonHelp Screenshot wurde vor 10 Minuten gemacht :) Danke für die schnelle Rückmeldung.,Screenshot wurde vor 10 Minuten gemacht :) Danke für die schnelle Rückmeldung.,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 09:46:57 +0000 2017
25839,25834,"@AmazonHelp yeah, other screen shot is confirmation email. Also logged in with same account.","yeah, other screen shot is confirmation email. Also logged in with same account.",single_match,account_access,account_access,stage1_rule,High-confidence single rule match,Wed Nov 01 09:48:23 +0000 2017
26959,26959,"@115833 Good morning.  Is the Alexa App down?  It’s timing out here in London, UK.","Good morning. Is the Alexa App down? It’s timing out here in London, UK.",single_match,device_digital_content,device_digital_content,stage1_rule,High-confidence single rule match,Wed Nov 01 09:48:57 +0000 2017
26962,26962,Oh heck. Looks like dodgy seller on @115830 has swizzled me with my Fingerlings order &amp; now they are OOS everywhere :( not a happy mama,Oh heck. Looks like dodgy seller on has swizzled me with my Fingerlings order &amp; now they are OOS everywhere :( not a happy mama,single_match,seller_marketplace,seller_marketplace,stage1_rule,High-confidence single rule match,Wed Nov 01 09:51:27 +0000 2017
26920,26914,@AmazonHelp Just now! I gave you the benefit of the doubt but I have now cancelled the order.,Just now! I gave you the benefit of the doubt but I have now cancelled the order.,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 09:54:00 +0000 2017
26901,26895,@120474 Thank you! It now works,Thank you! It now works,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 09:54:52 +0000 2017
26893,26887,"@120474 Ok, thanks. It wasn't showing on the page I was looking at x","Ok, thanks. It wasn't showing on the page I was looking at x",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 09:56:42 +0000 2017
25848,25847,@AmazonHelp Amazon Cust Cre is not able to resolve my problem related to refund. Checkout details of my a/c.(Reg Mob No: 9867111188),Amazon Cust Cre is not able to resolve my problem related to refund. Checkout details of my a/c.(Reg Mob No: 9867111188),single_match,refund_return,refund_return,stage1_rule,High-confidence single rule match,Wed Nov 01 10:00:44 +0000 2017
26904,26904,"@115850 inspite of all the problems faced, your customer service officers have an audacity to hang up! #PerksofBeingAPrimeMember","inspite of all the problems faced, your customer service officers have an audacity to hang up! #PerksofBeingAPrimeMember",single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 10:00:53 +0000 2017
26850,26848,@120474 When? It’s not up yet?,When? It’s not up yet?,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:01:00 +0000 2017
19485,19484,@AmazonHelp I have reported the same..Hoping for a genuine product in perfect condition to be delivered now.,I have reported the same..Hoping for a genuine product in perfect condition to be delivered now.,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 10:01:08 +0000 2017
25839,25841,"@AmazonHelp yeah I am, I only have the one login!","yeah I am, I only have the one login!",single_match,account_access,account_access,stage1_rule,High-confidence single rule match,Wed Nov 01 10:01:12 +0000 2017
27410,27410,@120474 help. I’m asking for 2 tickets https://t.co/RYFYylCSZ8,help. I’m asking for 2 tickets,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:03:10 +0000 2017
27427,27427,@120474 trying to buy 2 tickets for RAH 'You have exceeded the maximum allowed number of tickets for this event' ???,trying to buy 2 tickets for RAH 'You have exceeded the maximum allowed number of tickets for this event' ???,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:04:47 +0000 2017
27421,27421,"@120474 the site is telling me I exceeded ""of tickets when I am purchasing only 1 ticket &amp; haven't purchased any before.Can u help?","the site is telling me I exceeded ""of tickets when I am purchasing only 1 ticket &amp; haven't purchased any before.Can u help?",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:04:58 +0000 2017
27406,27406,@AmazonHelp trying to book morrissey tickets. Saying I've exceeded amount. No I haven't. Help me.,trying to book morrissey tickets. Saying I've exceeded amount. No I haven't. Help me.,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:05:11 +0000 2017
26893,26892,@120474 @121888 I’m getting the same wtf,I’m getting the same wtf,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:05:24 +0000 2017
27382,27382,"@120474 it says I’ve exceeded the amount of tickets for Morrissey tour, and I havernt even brought any?","it says I’ve exceeded the amount of tickets for Morrissey tour, and I havernt even brought any?",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:06:00 +0000 2017
27395,27395,When you think you’ve got morrissey tickets then you get this email... What does this mean?? @115830 https://t.co/Pp6fAEH8Up,When you think you’ve got morrissey tickets then you get this email... What does this mean??,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:06:39 +0000 2017
27380,27377,@120474 @121997 Doing this to me too,Doing this to me too,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:07:09 +0000 2017
27387,27387,@120474 why wont it let me buy morrisey tix?? I havent bought any. https://t.co/Y66IRf4xZX,why wont it let me buy morrisey tix?? I havent bought any.,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:07:22 +0000 2017
26901,27370,"@120474 @121890 Now saying I can't buy 2 tickets as is over allowance, I haven't bought any yet! Why can't I get these tickets?","Now saying I can't buy 2 tickets as is over allowance, I haven't bought any yet! Why can't I get these tickets?",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:07:36 +0000 2017
27385,27385,"@120474 the site keeps saying this for the Brighton tickets, any reason? I'm only trying to buy 2? https://t.co/uRU6WEfmPu","the site keeps saying this for the Brighton tickets, any reason? I'm only trying to buy 2?",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:07:41 +0000 2017
27373,27373,@115830 Why is amazon not disbursing funds to sellers and giving no information? Has amazon gone bust?,Why is amazon not disbursing funds to sellers and giving no information? Has amazon gone bust?,single_match,seller_marketplace,seller_marketplace,stage1_rule,High-confidence single rule match,Wed Nov 01 10:08:09 +0000 2017
26893,26886,@AmazonHelp It’s not working!!,It’s not working!!,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:08:35 +0000 2017
27353,27353,I have ordered 2 things from @115821 in the past month and haven't received either items and now Amazon is NOT tryna give me a refund 🗣🗣,I have ordered 2 things from in the past month and haven't received either items and now Amazon is NOT tryna give me a refund 🗣🗣,single_match,refund_return,refund_return,stage1_rule,High-confidence single rule match,Wed Nov 01 10:10:07 +0000 2017
27919,27919,"@115850 
I show a add on app 13oct load amazon pay balance 15% back offer,i cant receive.,i call customer care says offer does nt exit wow","I show a add on app 13oct load amazon pay balance 15% back offer,i cant receive.,i call customer care says offer does nt exit wow",single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 10:11:42 +0000 2017
26858,26854,@AmazonHelp The date was changed at the end of the day it was supposed to be delivered. Now it suggests it's going to take 1-2 days more.,The date was changed at the end of the day it was supposed to be delivered. Now it suggests it's going to take 1-2 days more.,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 10:13:09 +0000 2017
27343,27343,@120474 what's happening with Moz RAH ticket pre-sale?? Keeps telling me I've exceeded maximum - haven't bought any yet! Shambles,what's happening with Moz RAH ticket pre-sale?? Keeps telling me I've exceeded maximum - haven't bought any yet! Shambles,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:13:16 +0000 2017
27340,27340,@120474 why is your site telling me I’ve reached the max number of tickets when I tried to buy 1 for Morrissey at 10:00?! 😩,why is your site telling me I’ve reached the max number of tickets when I tried to buy 1 for Morrissey at 10:00?! 😩,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:14:19 +0000 2017
26893,27917,@121888 @121992 @120474 nothing - amazon need to respond!,nothing - amazon need to respond!,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:15:09 +0000 2017
27823,27823,Just received the @115850 Echo DOT &amp; @122090 is not working out of the box! No manual is provided!,Just received the Echo DOT &amp; is not working out of the box! No manual is provided!,single_match,device_digital_content,device_digital_content,stage1_rule,High-confidence single rule match,Wed Nov 01 10:16:22 +0000 2017
27890,27890,"@AmazonHelp Yo... I've had this, is this you or is it something dodge? https://t.co/HhSD6KpG7i","Yo... I've had this, is this you or is it something dodge?",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:17:11 +0000 2017
27901,27895,@AmazonHelp To be honest after three weeks where things haven't shipped I'm now canceling orders,To be honest after three weeks where things haven't shipped I'm now canceling orders,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 10:17:18 +0000 2017
33279,33278,@115821 Also 10/10 for packaging @115821 https://t.co/hEonzRj6cl,Also 10/10 for packaging,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:17:22 +0000 2017
26901,27871,@122002 @120474 Tried again and it stated he had exceeded his limit. Not having to stand at the Ally. #notimpressed,Tried again and it stated he had exceeded his limit. Not having to stand at the Ally. #notimpressed,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:19:03 +0000 2017
26901,27870,@122002 @120474 Now.... (not not) 😩,Now.... (not not) 😩,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:20:34 +0000 2017
25863,25944,@AmazonHelp But why I was not shown the option of next day delivery whereas it is currently shown right now.,But why I was not shown the option of next day delivery whereas it is currently shown right now.,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 10:20:40 +0000 2017
27866,27866,"The @120474 email says “PRE-SALE AVAILABLE NOW FOR UK &amp; IRELAND TOUR” no option to purchase tickets for Ireland, help? #Morrissey","The email says “PRE-SALE AVAILABLE NOW FOR UK &amp; IRELAND TOUR” no option to purchase tickets for Ireland, help? #Morrissey",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:21:40 +0000 2017
27863,27862,@120834 @AmazonHelp As a trial I had Glasgow WORKING - but Brighton is a non-starter as others have reported - and indeed yourself.  #terribleservice,As a trial I had Glasgow WORKING - but Brighton is a non-starter as others have reported - and indeed yourself. #terribleservice,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 10:22:05 +0000 2017
27838,27837,@122094 @120474 Same,Same,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:25:51 +0000 2017
28465,28465,@115850 @121284 the extended prime subscription that came with the echo does not reflect on my account. Pls help!,the extended prime subscription that came with the echo does not reflect on my account. Pls help!,single_match,prime_membership,prime_membership,stage1_rule,High-confidence single rule match,Wed Nov 01 10:29:24 +0000 2017
27835,27834,"@116316 Die Antwort an der Hotline, dass das System das eigenständig, ohne GEOProfiling gemacht hat, ist sehr unglaubwürdig","Die Antwort an der Hotline, dass das System das eigenständig, ohne GEOProfiling gemacht hat, ist sehr unglaubwürdig",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:29:38 +0000 2017
28460,28460,@115830 customer service keep putting me on hold!!!!,customer service keep putting me on hold!!!!,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 10:35:44 +0000 2017
28455,28455,@121284 my echo plus is on the way...... I am an existing prime user.. what will happen to the membership that is coming along with,my echo plus is on the way...... I am an existing prime user.. what will happen to the membership that is coming along with,single_match,device_digital_content,device_digital_content,stage1_rule,High-confidence single rule match,Wed Nov 01 10:36:12 +0000 2017
28966,28966,"@115850 @115851 @1840 pathetic service for Amazon business, bihmsen service representative can't even put me touch with manager.","pathetic service for Amazon business, bihmsen service representative can't even put me touch with manager.",single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 10:36:45 +0000 2017
27841,27841,@AmazonHelp @115830 My package was just 'delivered' - Your driver left it (my new phone) in an open/unsecured cupboard in my carport...,My package was just 'delivered' - Your driver left it (my new phone) in an open/unsecured cupboard in my carport...,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 10:37:07 +0000 2017
28453,28453,When you order something for delivery on release date and @115830  just nonchalantly push it back a day without explanation or apology...,When you order something for delivery on release date and just nonchalantly push it back a day without explanation or apology...,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 10:37:13 +0000 2017
28458,28458,@120474 @1711 Usual ticket sale shambles. Very disappointing. Will have to try the general sale. Feel a bit misled.,Usual ticket sale shambles. Very disappointing. Will have to try the general sale. Feel a bit misled.,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:37:47 +0000 2017
26893,27364,@121888 @121992 @120474 same issue - and no reply from @120474,same issue - and no reply from,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 10:39:13 +0000 2017
28879,28879,@115850 - why did you guys stop giving the goodies pack when we join prime? It was smethng to look forward to.,- why did you guys stop giving the goodies pack when we join prime? It was smethng to look forward to.,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:40:14 +0000 2017
29573,29573,@115850  Having issue with EMI  in my order..where to contact.kindly help..,Having issue with EMI in my order..where to contact.kindly help..,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 10:44:44 +0000 2017
15672,15671,"@AmazonHelp ""Refused shipment - on the way back.""","""Refused shipment - on the way back.""",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 10:49:47 +0000 2017
28899,28886,@AmazonHelp Is there any action taken on my issue. Now it’s 3rd month and still struggling with amazon ! 🙄🙄🙄,Is there any action taken on my issue. Now it’s 3rd month and still struggling with amazon ! 🙄🙄🙄,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 10:56:58 +0000 2017
28882,28882,@AmazonHelp I have booked a package to my office address. Actually every week Saturday is holiday but this week it's on Monday.(1/2),I have booked a package to my office address. Actually every week Saturday is holiday but this week it's on Monday.(1/2),single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 10:57:43 +0000 2017
29577,29577,@115850 Can you please deliver my order a little quick! Please!,Can you please deliver my order a little quick! Please!,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 10:58:10 +0000 2017
29568,29564,@AmazonHelp Hey guys! Just downloaded the #Alexa app but unable to finish the set up after this stage. I connected my phone to the Amazon wifi. 1/2 https://t.co/pvVYFKAVSx,Hey guys! Just downloaded the #Alexa app but unable to finish the set up after this stage. I connected my phone to the Amazon wifi. 1/2,single_match,device_digital_content,device_digital_content,stage1_rule,High-confidence single rule match,Wed Nov 01 11:00:34 +0000 2017
25008,25007,@AmazonHelp Amazon Id __email__ I have added ₹460 and make a Jio recharge 399. As per your offer 101 cashback+ 20% on first top-up.I didn't,Amazon Id __email__ I have added ₹460 and make a Jio recharge 399. As per your offer 101 cashback+ 20% on first top-up.I didn't,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 11:02:48 +0000 2017
29570,29570,@115850 wht do I understand by one-day delivery in office address when the time slot mentioned is 10 a.m - 5 p.m? Also get some trained CC,wht do I understand by one-day delivery in office address when the time slot mentioned is 10 a.m - 5 p.m? Also get some trained CC,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 11:05:07 +0000 2017
27901,27894,@AmazonHelp Most orders I place now say that shipping date will be notified rather than an exact date. Expedited shipping taking 14 days? https://t.co/B8jCCoJ9Xo,Most orders I place now say that shipping date will be notified rather than an exact date. Expedited shipping taking 14 days?,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 11:09:36 +0000 2017
29510,29510,Still waiting for @115830 to call me regarding my complaint about their poor Prime service. Was supposed to happen on 28/10/17... 😡,Still waiting for to call me regarding my complaint about their poor Prime service. Was supposed to happen on 28/10/17... 😡,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 11:10:00 +0000 2017
29545,29545,@115850 bought #amazonprime subscription on 16.10.17 under 100% #cashback offer.nothing has been credited to my amazon a/c. pls. help,bought #amazonprime subscription on 16.10.17 under 100% #cashback offer.nothing has been credited to my amazon a/c. pls. help,single_match,prime_membership,prime_membership,stage1_rule,High-confidence single rule match,Wed Nov 01 11:12:40 +0000 2017
25935,25930,"@AmazonHelp Also geprüft und für negativ befunden, ich hoffe das Paket kommt heute an und vor allem gut Verpackt, die 3te Box war leider zerknickt ...","Also geprüft und für negativ befunden, ich hoffe das Paket kommt heute an und vor allem gut Verpackt, die 3te Box war leider zerknickt ...",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 11:13:02 +0000 2017
29516,29516,"@115850 WTF! IT'S NOT POSSIBLE TO CONNECT TO YOUR CS TEAM, EITHER ON 180030009009 OR THROUGH THE APP","WTF! IT'S NOT POSSIBLE TO CONNECT TO YOUR CS TEAM, EITHER ON 180030009009 OR THROUGH THE APP",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 11:16:43 +0000 2017
