conversation_id,customer_tweet_id,customer_message,customer_message_clean,brand_reply_id,brand_reply,created_at,customer_id,brand,n_brand_replies_to_message,is_duplicate_text,proposed_intent,matched_rules,match_count,match_category,training_label,matched_rules_str
9129,9129,@AmazonHelp It looks as though someone has changed the email address linked to my acct &amp; I can no longer log in. Help!,It looks as though someone has changed the email address linked to my acct &amp; I can no longer log in. Help!,9128,"@117632 We're here to help! Please, reach us phone or e-mail so we can investigate: https://t.co/jzvkhdlrK5 ^EB",Tue Oct 31 23:59:46 +0000 2017,117632,AmazonHelp,1,False,account_access,['account_access'],1,single_match,account_access,account_access
9137,9137,@AmazonHelp Had a package scheduled for delivery today and it didn’t come I’m not happy,Had a package scheduled for delivery today and it didn’t come I’m not happy,9136,@117636 I'm sorry your shipment hasn't arrived; what is the latest status on the order: https://t.co/Y5jpI9gRhE? ^LR,Wed Nov 01 00:00:01 +0000 2017,117636,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
9791,9791,Ordered cases for our new iPhone X and @115821 sent me iPhone 8 cases for BOTH ones. NOT THE SAME PHONE! #pissed,Ordered cases for our new iPhone X and sent me iPhone 8 cases for BOTH ones. NOT THE SAME PHONE! #pissed,9789,@117793 I'm sorry you didn't receive the correct items! I recommend trying the steps here for wrong items: https://t.co/3B6iUhjS3U ^SJ,Wed Nov 01 00:05:55 +0000 2017,117793,AmazonHelp,1,False,other,[],0,zero_match,other,
9825,9825,"Hey @117804, é possível sincronizar minha conta do @695 para ler no Kindle?","Hey , é possível sincronizar minha conta do para ler no Kindle?",9824,"@117803 Olá, Tiago. Atualmente essa opção não está disponível. Qualquer novidade será anunciada no nosso site e redes sociais. ^CR",Wed Nov 01 00:09:24 +0000 2017,117803,AmazonHelp,1,False,device_digital_content,['device_digital_content'],1,single_match,device_digital_content,device_digital_content
9132,9132,Haha @117634 has been sneakily charging me $9.99 SINCE FEBRUARY for a service I never use💩🙈👎 $90 gone!!! Thanks @AmazonHelp,Haha has been sneakily charging me $9.99 SINCE FEBRUARY for a service I never use💩🙈👎 $90 gone!!! Thanks,9130,@117633 Oh no! We'd like to review these charges and available options with you. Please reach us here: https://t.co/hApLpMlfHN. ^EZ,Wed Nov 01 00:09:41 +0000 2017,117633,AmazonHelp,1,False,payment_billing,['payment_billing'],1,single_match,payment_billing,payment_billing
10653,10653,hey @115821 why did i pay extra for shipping only for my order to say 'arriving today' and it still hasnt shipped yet just wondering.,hey why did i pay extra for shipping only for my order to say 'arriving today' and it still hasnt shipped yet just wondering.,10652,@117952 I'm sorry your order hasn't arrived! We'd like to see how we can help so please reach us here: https://t.co/hApLpMlfHN ^DD,Wed Nov 01 00:10:50 +0000 2017,117952,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
9129,9125,@AmazonHelp I'm UK based. Are the contact details the same?,I'm UK based. Are the contact details the same?,9122,@117632 Sorry! Try this one instead: https://t.co/JzP7hlA23B ^TR,Wed Nov 01 00:11:46 +0000 2017,117632,AmazonHelp,1,False,other,[],0,zero_match,other,
9812,9810,@AmazonHelp Was sent this item in 6x9 size. Trying to return &amp; UPS did not show up today. I'd keep item if I could get refund for price difference. https://t.co/G1a6por32Z,Was sent this item in 6x9 size. Trying to return &amp; UPS did not show up today. I'd keep item if I could get refund for price difference.,9809,@117798 We would like to investigate further with you. Please reach out to us at your convenience: https://t.co/hApLpMlfHN ^JP,Wed Nov 01 00:12:14 +0000 2017,117798,AmazonHelp,1,False,refund_return,['refund_return'],1,single_match,refund_return,refund_return
10634,10634,How does amazon have late shipping? Multi billion dollar company @115821,How does amazon have late shipping? Multi billion dollar company,10632,@117948 I'm sorry we let you down! Do you have a current order that has passed the delivery date? ^DD,Wed Nov 01 00:12:37 +0000 2017,117948,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
9821,9819,@AmazonHelp if thats the case because if I pay for overnight shipping/delivery i expect to get what I paid for.,if thats the case because if I pay for overnight shipping/delivery i expect to get what I paid for.,9818,"@117801 (2/2) If we’ve missed the date in our order confirmation e-mail, please let us know here: https://t.co/hApLpMlfHN! ^WT",Wed Nov 01 00:13:08 +0000 2017,117801,AmazonHelp,2,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
9799,9798,@115850 I mean I don't have problem with most of the orders but the black dot moving with the green bar is quite irritating,I mean I don't have problem with most of the orders but the black dot moving with the green bar is quite irritating,9797,"@117797 I get your concern, BIgral. I'll share your comments with internal teams for review. Do keep us posted. ^SV",Wed Nov 01 00:16:48 +0000 2017,117797,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
11053,11053,@AmazonHelp it's been 7 days &amp; my @115821 order still hasn't shipped. #fail https://t.co/apV29xdWuM,it's been 7 days &amp; my order still hasn't shipped. #fail,11052,@118084 I'm sorry that your package has not shipped! Did we miss the promised Delivery date found here: https://t.co/Y5jpI9gRhE  ^LM,Wed Nov 01 00:17:36 +0000 2017,118084,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
11073,11073,@AmazonHelp isn't prime two day shipping supposed to be guaranteed? what happens when its late?,isn't prime two day shipping supposed to be guaranteed? what happens when its late?,11071,@118088 I'm sorry you haven't received your order yet! Have we missed the delivery date confirmed via e-mail: https://t.co/CTNCjpcgOm? ^GM,Wed Nov 01 00:19:00 +0000 2017,118088,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
10665,10664,@AmazonHelp @115766 Can I get a confirmation that it will ship tomorrow?,Can I get a confirmation that it will ship tomorrow?,10663,@117957 We always strive to get your order to you at the stated expected delivery time that is stated at the time of checkout ^CH,Wed Nov 01 00:19:10 +0000 2017,117957,AmazonHelp,1,False,other,[],0,zero_match,other,
9784,9784,"@115821 , #fake I phone 7 received from amazon , India - order ID: amazon India has refused to replace @115850 pictures attach herewith. https://t.co/iYmtFWzE6o",", #fake I phone 7 received from amazon , India - order ID: amazon India has refused to replace pictures attach herewith.",9783,"@117791 Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. 2/2 ^MK",Wed Nov 01 00:20:46 +0000 2017,117791,AmazonHelp,2,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
11079,11079,"I'm thinking that @115821 tracking is total fiction - package has been ""Out for Delivery"" for 2 days &amp; hasn't arrived. 3 days late.","I'm thinking that tracking is total fiction - package has been ""Out for Delivery"" for 2 days &amp; hasn't arrived. 3 days late.",11077,@118090 Oh no! I'm sorry you haven't received your order! Please contact us here so we may look into this: https://t.co/hApLpMlfHN ^BN,Wed Nov 01 00:25:01 +0000 2017,118090,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
10660,10660,My package from @115821 was supposed to arrive today. Now it not coming till Friday. Why the hell do I pay for prime. Doesn't do shit.,My package from was supposed to arrive today. Now it not coming till Friday. Why the hell do I pay for prime. Doesn't do shit.,10659,"@117955 Oh no, Blair! Can you confirm the delivery date that was provided in your order confirmation email? ^LA",Wed Nov 01 00:25:02 +0000 2017,117955,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
10656,10656,E já estou desesperada achando que não vai dar tempo da @117086 entregar o terceiro livro antes de eu teminar esse.,E já estou desesperada achando que não vai dar tempo da entregar o terceiro livro antes de eu teminar esse.,10654,@117953 Oi Juliana. Qual é a data de entrega do seu pedido? 🤔 ^JJ,Wed Nov 01 00:29:05 +0000 2017,117953,AmazonHelp,1,False,other,[],0,zero_match,other,
9781,9780,@AmazonHelp I've returned several things lately and don't want Amazon to think I'm abusing the return policy.,I've returned several things lately and don't want Amazon to think I'm abusing the return policy.,9782,@117790 I understand! Returns can be made as long as they fall under this policy: https://t.co/i3QyGkjfQI. Hope this helps! ^BL,Wed Nov 01 00:31:20 +0000 2017,117790,AmazonHelp,1,False,other,[],0,zero_match,other,
9807,9804,@AmazonHelp I have filled the details,I have filled the details,9805,"@117791 If you've shared your details in the link, we'll check and get back to you with an update soon. ^MK",Wed Nov 01 00:37:25 +0000 2017,117791,AmazonHelp,1,False,other,[],0,zero_match,other,
11039,11039,I'm so anxious to see that my Xbox one X will be shipping. I'm seeing other people get their confirmations. Where's mine @115821,I'm so anxious to see that my Xbox one X will be shipping. I'm seeing other people get their confirmations. Where's mine,11037,@118081 I'm sorry you haven't received an update on your shipping details! You can check your order here: https://t.co/Y5jpI9gRhE ^MO,Wed Nov 01 00:43:23 +0000 2017,118081,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
11070,11066,Regretting having bought @115821 Kindle Fire Kids Edition. Every day it has some random problem I have to fix. Now saying theres no SD card.,Regretting having bought Kindle Fire Kids Edition. Every day it has some random problem I have to fix. Now saying theres no SD card.,11062,@118087 Please try to remove and reinsert the SD card following the steps here: https://t.co/ZtaYsyA9rO. Let us know how this helps! ^MB,Wed Nov 01 00:43:24 +0000 2017,118087,AmazonHelp,1,False,device_digital_content,['device_digital_content'],1,single_match,device_digital_content,device_digital_content
10634,10633,@AmazonHelp I have an order that was supposed to be here on the 25th which has not arrived yet.,I have an order that was supposed to be here on the 25th which has not arrived yet.,10635,"@117948 What does the current tracking indicate? Also, who does the tracking indicate as carrier?: https://t.co/PyACxvY8Qo ^VB",Wed Nov 01 00:48:39 +0000 2017,117948,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
11053,11049,@AmazonHelp Original promised delivery date was yesterday to this Friday.,Original promised delivery date was yesterday to this Friday.,11047,@118084 Please give us a call here: https://t.co/Q7Ftz6nj80 so we can take a look into this with you! ^TR,Wed Nov 01 00:49:34 +0000 2017,118084,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
11017,11015,"@AmazonHelp Didn’t know I needed to. Is that really a thing?! But still Prime shipping should be 2 days, correct?","Didn’t know I needed to. Is that really a thing?! But still Prime shipping should be 2 days, correct?",11013,"@118078 Yes, Release-Date Delivery is definitely a thing and the Amazon Prime two day shipping does mean two days after processed. ^CN",Wed Nov 01 00:49:57 +0000 2017,118078,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
11603,11603,"@amazonhelp My order 113-8951188-2020217 says ""Left in mailroom"" but my house doesn't have a mailroom and I've been home all day.","My order 113-8951188-2020217 says ""Left in mailroom"" but my house doesn't have a mailroom and I've been home all day.",11601,@118235 Oh no! Have you checked the mailbox? These steps may help locate the order: https://t.co/7jZ5OuoXoK. Keep us posted! ^BN,Wed Nov 01 00:55:04 +0000 2017,118235,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
12502,12502,"Amazon Kindle の「スライダー」が「マイライブラリー」になったの、本当に不便。「スライダー」は「スライダーから削除」を使うことで、「今、読んでいる(or次に読みたい)本」の枠として便利だった。「マイライブラリー」はどんな思想の枠ですか？
@118500",Amazon Kindle の「スライダー」が「マイライブラリー」になったの、本当に不便。「スライダー」は「スライダーから削除」を使うことで、「今、読んでいる(or次に読みたい)本」の枠として便利だった。「マイライブラリー」はどんな思想の枠ですか？,12501,@118499 ご不便をおかけしております。アップデートにより仕様が変更される場合がありますが、変更の背景等については詳細をお伝えすることができませんことをご了承ください。ご指摘いただいた点は担当部署に伝えさせていただき、今後もサービスや機能の改善に努めて参ります。 YM,Wed Nov 01 00:55:46 +0000 2017,118499,AmazonHelp,1,False,device_digital_content,['device_digital_content'],1,single_match,device_digital_content,device_digital_content
11619,11617,@AmazonHelp Lol that's not my real name. But basically yeah they won't just leave it at my front door. Tomorrow's the final attempt.,Lol that's not my real name. But basically yeah they won't just leave it at my front door. Tomorrow's the final attempt.,11616,"@118238 Hi, not Hugh:) Who is the carrier for this delivery? You can find this information here: https://t.co/Y5jpI9gRhE  ^LM",Wed Nov 01 00:56:29 +0000 2017,118238,AmazonHelp,1,False,other,[],0,zero_match,other,
11979,11979,@116090 don't promise a 1 day shipping with a GUARANTEED 8pm delivery when you can't keep it,don't promise a 1 day shipping with a GUARANTEED 8pm delivery when you can't keep it,11978,@118233 Oh no! Have we missed the estimated delivery date showing in your order confirmation e-mail? We're here to help! ^ML,Wed Nov 01 00:59:46 +0000 2017,118233,AmazonHelp,1,True,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
11982,11982,"@AmazonHelp what the hell is going on?! Today's last day to deliver and still not shipped!!
Should I pledge that I won't ever order from u?!",what the hell is going on?! Today's last day to deliver and still not shipped!! Should I pledge that I won't ever order from u?!,11980,"@118356 I understand your concern, Nihal. Could you confirm if you've report this to our team using the link provided earlier? ^HD",Wed Nov 01 01:00:15 +0000 2017,118356,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
11597,11597,@AmazonHelp  don't promise a 1 day shipping with a GUARANTEED 8pm delivery when you can't keep it,don't promise a 1 day shipping with a GUARANTEED 8pm delivery when you can't keep it,11596,@118233 I'm so sorry for the wait! What does tracking information say here: https://t.co/PyACxvY8Qo? ^MH,Wed Nov 01 01:00:30 +0000 2017,118233,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
10634,10637,"@AmazonHelp The tracking indicated as here, and then, it seemed to go back in time, saying it was not here anymore. I believe it's USPS","The tracking indicated as here, and then, it seemed to go back in time, saying it was not here anymore. I believe it's USPS",10642,@117948 Please get in touch with us here: https://t.co/Q7Ftz6nj80 and we'd be happy to review available options with you. ^EZ,Wed Nov 01 01:03:39 +0000 2017,117948,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
10634,10636,"@AmazonHelp My apologies, it says now that the delivery date is October 31st. Still hasn't come though.","My apologies, it says now that the delivery date is October 31st. Still hasn't come though.",10638,"@117948 Hi Mark!

Deliveries will run up until 21:00.  Let us know what happens.

Chuck H",Wed Nov 01 01:05:58 +0000 2017,117948,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
11976,11976,Seriously @115821 what is up with ordering things and it being open?  You guys shipping returned items.  2nd day in a row this happens :SMH: https://t.co/gMyT1z9Zu1,Seriously what is up with ordering things and it being open? You guys shipping returned items. 2nd day in a row this happens :SMH:,11975,@118355 We do not want this to happen and are eager to help. Reach out to us for more assistance here: https://t.co/hApLpMlfHN ^LM,Wed Nov 01 01:06:19 +0000 2017,118355,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
11603,11602,"@AmazonHelp Not in the mailbox, not on the porch, not in my house, not at the neighbors. This was a Prime order, late/lost again.","Not in the mailbox, not on the porch, not in my house, not at the neighbors. This was a Prime order, late/lost again.",11604,@118235 I'm sorry those steps didn't help! Who was the carrier for this order? You can check here: https://t.co/Y5jpI9gRhE ^BL,Wed Nov 01 01:10:15 +0000 2017,118235,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
11070,11063,@AmazonHelp when its removed the system says it's inserted but unrecognized. When it's inserted the tablet behaves as though there's no card,when its removed the system says it's inserted but unrecognized. When it's inserted the tablet behaves as though there's no card,11067,@118087 Check the SD Card slot and make sure there is no particulate matter which may be effecting how the card is being detected. ^CH,Wed Nov 01 01:12:38 +0000 2017,118087,AmazonHelp,1,False,other,[],0,zero_match,other,
11575,11574,"@AmazonHelp enviei meu ebook para o premio Kindle às 22h de hoje. Porém, a ferramenta kdp fala q demora 72h pra publicar. Vou concorrer mesmo assim, certo?","enviei meu ebook para o premio Kindle às 22h de hoje. Porém, a ferramenta kdp fala q demora 72h pra publicar. Vou concorrer mesmo assim, certo?",11576,"@118230 Recomendo entrar em contato diretamente com o SAC da KDP, para eles conferirem o seu caso: https://t.co/iAtVDKIvAN ^CR",Wed Nov 01 01:12:45 +0000 2017,118230,AmazonHelp,1,False,device_digital_content,['device_digital_content'],1,single_match,device_digital_content,device_digital_content
11053,11048,"@AmazonHelp Thanks, I called. The agent says the order has been received, but not shipped. Still anticipate a Friday delivery","Thanks, I called. The agent says the order has been received, but not shipped. Still anticipate a Friday delivery",11050,@118084 Thanks for the information. Please let us know if your order doesn't arrive by Friday. ^EZ,Wed Nov 01 01:13:03 +0000 2017,118084,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
2540,2541,@116313 FireTVstick購入し接続完了、画面の切り替えも問題ないのですが、音声が切り替わらないです。どうしたらいいのでしょうか？(＞＜),FireTVstick購入し接続完了、画面の切り替えも問題ないのですが、音声が切り替わらないです。どうしたらいいのでしょうか？(＞＜),12507,"@118502 Fire TV Stickのご注文ありがとうございます。
音声が切り替わらないとのことなので、設定等を確認の上ご案内させていただきます。
よろしければ、下記URLよりご連絡ください。https://t.co/bwBU0NvYIn TY",Wed Nov 01 01:13:37 +0000 2017,118502,AmazonHelp,1,False,device_digital_content,['device_digital_content'],1,single_match,device_digital_content,device_digital_content
13170,13170,@115821 why is your AMZL US shipping service not show more updates online? I had another package with this not delivered.,why is your AMZL US shipping service not show more updates online? I had another package with this not delivered.,13168,@118704 Are you currently waiting on the delivery of a delayed order? ^QJ,Wed Nov 01 01:16:07 +0000 2017,118704,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
11070,11065,"@AmazonHelp it was doing this a few days ago and a factory reset fixed it, for two days. A hard reboot with card in or out does not resolve.","it was doing this a few days ago and a factory reset fixed it, for two days. A hard reboot with card in or out does not resolve.",11069,"@118087 That's odd! We'd like to help further with this. When you can, please reach out to us here: https://t.co/hApLpMlfHN ^HM",Wed Nov 01 01:21:59 +0000 2017,118087,AmazonHelp,1,False,other,[],0,zero_match,other,
12511,12511,@115850 why to you promise false discounts with wrong mrp ...the device I bought showed a mrp of 7999 when its actual mrp is 7499 https://t.co/1kqHQVHBcl,why to you promise false discounts with wrong mrp ...the device I bought showed a mrp of 7999 when its actual mrp is 7499,12510,@118504 from our sellers. You may also visit this link: https://t.co/yQb39uNRsX for more information. 2/2 ^MK,Wed Nov 01 01:29:26 +0000 2017,118504,AmazonHelp,2,False,other,[],0,zero_match,other,
13567,13565,@AmazonHelp https://t.co/saX0kAZVCW!,,13564,@118829 Can you confirm the delivery date provided in your order confirmation email? It can be viewed here: https://t.co/1aMUiU8Rcg ^LA,Wed Nov 01 01:33:35 +0000 2017,118829,AmazonHelp,1,True,other,[],0,zero_match,other,
13558,13558,@115821 any idea when this order will arrive? I have a sassy Brit since grocery stopped carrying his @118826 #teatime #isthisatrick https://t.co/wb8uMOsjcW,any idea when this order will arrive? I have a sassy Brit since grocery stopped carrying his #teatime #isthisatrick,13557,@118825 I'm sorry there was a delay! Let us know if your package doesn't arrive by November 2. Please keep us posted on its delivery. ^TN,Wed Nov 01 01:35:24 +0000 2017,118825,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
12496,12496,@115821 WTF MAN. YALL LET SOME RANDO CHANGE MY EMAIL TO MY ACCOUNT AND NOW I CANT LOG IN. FIX IT!!!!!,WTF MAN. YALL LET SOME RANDO CHANGE MY EMAIL TO MY ACCOUNT AND NOW I CANT LOG IN. FIX IT!!!!!,12493,"@118498 I'm so sorry about that, Alexis. When you can, please reach us here so we can better assist: https://t.co/hApLpMlfHN ^BL",Wed Nov 01 01:35:30 +0000 2017,118498,AmazonHelp,1,False,account_access,['account_access'],1,single_match,account_access,account_access
13165,13152,@AmazonHelp Thanks. I wish the same degree of concern were shown about my complaint though.,Thanks. I wish the same degree of concern were shown about my complaint though.,13151,@118701 Could you please confirm if you have replied to our email? ^MK,Wed Nov 01 01:36:51 +0000 2017,118701,AmazonHelp,1,False,service_complaint,['service_complaint'],1,single_match,service_complaint,service_complaint
11603,11605,"@AmazonHelp Carrier: AMZL US, Tracking #: TBA516106123000","Carrier: AMZL US, Tracking #: TBA516106123000",11606,"@118235 I'd like someone from my team to check into this. When you can, please drop your details here: https://t.co/jNvrqbIPwn ^BL",Wed Nov 01 01:38:00 +0000 2017,118235,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
14291,14291,What the hell @115821?! This boxed is beyond damaged. I wanted a new one! https://t.co/J36cokDm6l,What the hell ?! This boxed is beyond damaged. I wanted a new one!,14290,@119040 I'm sorry! Was it shipped by Amazon or a third-party seller as seen here: https://t.co/MiIirnEONI? ^SE,Wed Nov 01 01:42:36 +0000 2017,119040,AmazonHelp,1,False,item_quality_issue,['item_quality_issue'],1,single_match,item_quality_issue,item_quality_issue
13189,13189,"Hi @AmazonHelp, I’ve purchased something via your app and it’s broken! How can I get it replaced?","Hi , I’ve purchased something via your app and it’s broken! How can I get it replaced?",13187,"@118710 Hi, Reece! I'm sorry about the broken item. You can check into options here: https://t.co/Ueduyt85xq ^BL",Wed Nov 01 01:44:51 +0000 2017,118710,AmazonHelp,1,False,item_quality_issue,['item_quality_issue'],1,single_match,item_quality_issue,item_quality_issue
12496,12494,@AmazonHelp I already emailed y’all.,I already emailed y’all.,12497,"@118498 I'm sorry about the link. For a faster response, contact us by phone here: https://t.co/jzvkhdlrK5 without signing in. ^BE",Wed Nov 01 01:45:07 +0000 2017,118498,AmazonHelp,1,False,service_complaint,['service_complaint'],1,single_match,service_complaint,service_complaint
13571,13571,"おいいいいい！発売する三ヶ月前から予約注文で受け付けた品物くらい発売日にきっちり届けろよAmazonさんw

だからkonozamaとか言われるんだよw",おいいいいい！発売する三ヶ月前から予約注文で受け付けた品物くらい発売日にきっちり届けろよAmazonさんw だからkonozamaとか言われるんだよw,13570,@118831 恐れ入りますが、予約商品でも発売日のお届けを確約しておりません。https://t.co/vwDxlbpOLC  なお、発売日/発売日前日にお届けする場合、一定の条件を満たしている注文のみです。https://t.co/f3TKbgOOgv  TY,Wed Nov 01 01:45:31 +0000 2017,118831,AmazonHelp,1,False,other,[],0,zero_match,other,
15306,15306,"Hi @AmazonHelp, when I placed my order I requested a VAT receipt either via email or post but I still haven’t had one?","Hi , when I placed my order I requested a VAT receipt either via email or post but I still haven’t had one?",15305,"@118710 I'm sorry for the inconvenience.  Please see here: https://t.co/3gp9Udo7j5, for more info on accessing your invoice. ^LM",Wed Nov 01 01:45:36 +0000 2017,118710,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
13165,13132,@AmazonHelp I have. And I have spoken to customer care again on chat.,I have. And I have spoken to customer care again on chat.,13129,"@118701 If you've replied to the email sent by us, we'll check and get back to you with an update shortly. ^NR",Wed Nov 01 01:47:25 +0000 2017,118701,AmazonHelp,1,False,service_complaint,['service_complaint'],1,single_match,service_complaint,service_complaint
13563,13563,@AmazonHelp when do you guys charge for the Xbox one X I preordered? It ships the 6th.,when do you guys charge for the Xbox one X I preordered? It ships the 6th.,13561,@118828 Thanks for reaching out to us! You will be charged for your order once it ships out. ^FJ,Wed Nov 01 01:53:28 +0000 2017,118828,AmazonHelp,1,False,other,[],0,zero_match,other,
13900,13900,@AmazonHelp is there a way to know if the Amazon gift cards I send are being used?,is there a way to know if the Amazon gift cards I send are being used?,13899,@118920 You would only be able to confirm gift card balances on the account it is redeemed on. ^JP,Wed Nov 01 01:56:33 +0000 2017,118920,AmazonHelp,1,False,payment_billing,['payment_billing'],1,single_match,payment_billing,payment_billing
14289,14289,@115821 u need2 srsly consider cutting ties w/ @115817 nothing but probs they deliv sum1 elses package now I'm gettin the run around 2get mine,u need2 srsly consider cutting ties w/ nothing but probs they deliv sum1 elses package now I'm gettin the run around 2get mine,14288,"@119039 I so sorry for the repeated delivery problems! When you contacted UPS, what options were provided? Please keep us posted. ^CC",Wed Nov 01 02:03:36 +0000 2017,119039,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
12496,12498,@AmazonHelp Is that a 24 hr line,Is that a 24 hr line,12499,@118498 Yes. Our main customer service line is open 24 hours a day. ^LJ,Wed Nov 01 02:06:55 +0000 2017,118498,AmazonHelp,1,False,other,[],0,zero_match,other,
16451,16451,@115821 nice dead flower delivery for 14 dollars. https://t.co/MjaNedn12J,nice dead flower delivery for 14 dollars.,16450,"@119623 I'm so sorry your flowers were damaged! Please reach us here: https://t.co/hApLpMlfHN, so we can find available options. ^NS",Wed Nov 01 02:16:48 +0000 2017,119623,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
13903,13903,I lose faith in humanity on days like this. My friend sends me a 🎁 from @115821 after a crappy week and I come home and it’s been stolen.,I lose faith in humanity on days like this. My friend sends me a 🎁 from after a crappy week and I come home and it’s been stolen.,13901,@118921 I'm so sorry! We'd like to look into our available options. Please reach us here: https://t.co/hApLpMlfHN ^AG,Wed Nov 01 02:18:01 +0000 2017,118921,AmazonHelp,1,False,other,[],0,zero_match,other,
13165,13130,@AmazonHelp I had replied almost as soon as you posted about the email and sent it. I want to know what action has been taken on my complaint.,I had replied almost as soon as you posted about the email and sent it. I want to know what action has been taken on my complaint.,13133,"@118701 Sorry to know about the delivery issue. As you've confirmed sharing your details, you should've received an email from (1/2)^KA",Wed Nov 01 02:23:06 +0000 2017,118701,AmazonHelp,2,False,service_complaint,['service_complaint'],1,single_match,service_complaint,service_complaint
11982,11981,@AmazonHelp Many times..Always got them saying well deliver it by deadline...I hate your service now,Many times..Always got them saying well deliver it by deadline...I hate your service now,11983,@118356 Sorry about the delay with the order. Please share your details here: https://t.co/GIJyeYqKE0 and we'll check this. ^KA,Wed Nov 01 02:24:08 +0000 2017,118356,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
15286,15286,@115821 I ordered a ghilie suit with one day shipping for Halloween 3 days ago and guess what can’t do anything now because I don’t have it,I ordered a ghilie suit with one day shipping for Halloween 3 days ago and guess what can’t do anything now because I don’t have it,15285,@119354 I'm sorry your suit didn't arrive before Halloween. Did we miss the delivery date shown here: https://t.co/Y5jpI9gRhE? ^EA,Wed Nov 01 02:28:01 +0000 2017,119354,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
15288,15288,@118919 @119356 अगर आप नोकिया 6 mobile को समय पर  नही पहुंचा पाते हैं customer को  तो क्यों आप नोकिया का फ़ोन बेचते है,अगर आप नोकिया 6 mobile को समय पर नही पहुंचा पाते हैं customer को तो क्यों आप नोकिया का फ़ोन बेचते है,15287,@119355 : https://t.co/r8OjOjMdND and we'll look into this for you. (2/2) ^VM,Wed Nov 01 02:41:18 +0000 2017,119355,AmazonHelp,2,False,other,[],0,zero_match,other,
16467,16467,"@117795 Now that I’m streaming to your Prime Do U have audio assisted movies, TV, etc. as I am visually impaired. ?","Now that I’m streaming to your Prime Do U have audio assisted movies, TV, etc. as I am visually impaired. ?",16465,@119627 That's a great question! You can learn more on how to turn on Audio Descriptions here: https://t.co/qiN8mb0MXN ^SE,Wed Nov 01 02:44:09 +0000 2017,119627,AmazonHelp,1,False,device_digital_content,['device_digital_content'],1,single_match,device_digital_content,device_digital_content
